question,answer,morphology,syntax,semantics,pragmatics
cuál es el propósito de su visita,no gracias,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,no no llevo equipaje,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,hemos venido en avión,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,hacer cosas,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,viajar,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,no tengo un propósito en la vida,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,porque quiero,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,vacaciones,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,viajar,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,solo vengo a ver,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,vengo a ver a mi familia,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,me han dicho que pasara a que me hiciera preguntas,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,entender,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,si,1.0,0.0,0.0,1.0
cuál es el propósito de su visita,volar,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,tartamudea usted,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,ir de paseo,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,me gustaba dormir todo el dia,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,mi jefe me espera,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,estuve en la discoteca,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,yo soy de alemania,1.0,0.0,0.0,1.0
cuál es el propósito de su visita,vengo a tomar un vuelo,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,que me responda unas dudas,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,dormir ,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,conocer colombia,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,son las 4 de la tarde,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,4 dias,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,no lo sé dímelo tú,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,ser famoso mundial,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,no le importa,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,ninguno,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,a qué viene,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,tengo 61 años,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,vestido,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,estare una semana en el pais,1.0,0.0,0.0,1.0
cuál es el propósito de su visita,va a hacer buen tiempo segun el telediario,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,visitar el pais,1.0,0.0,0.0,0.0
cuál es el propósito de su visita,las 2pm,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,voy a visitar sitios bonitos,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,nunca he visitado colombia,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,por que lo quiero,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,vengo a ver a un amigo,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,porque sí,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,qué hace aquí,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,visitar colombia,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,pasear,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,vengo a pasar el tiempo,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,no tengo nada que declarar,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,visitar familia,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,no hablo inglés ,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,es confidencial,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,estados unidos ,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,a que viniste,1.0,0.0,0.0,1.0
cuál es el propósito de su visita,sí he venido a propósito,0.0,0.0,1.0,0.0
cuál es el propósito de su visita,no he venido nunca,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,visitar el pais y trabajo,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,la fuerza aerea,1.0,0.0,0.0,0.0
cuál es el propósito de su visita,turistear,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,mi perro se llama john,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,venir a colombia,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,no lo sé,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,no,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,sólo de paseo,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,trabajar y hacer viaje familiar en colombia,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,no sé veré que puedo hacer,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,no le interesa saberlo,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,placr,1.0,0.0,0.0,0.0
cuál es el propósito de su visita,mi curro,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,de viaje,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,las doce y media,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,conseguir trabajo,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,por que quiero estar aqui,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,vengo a tomar el sol,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,voy a ver a mi primo tito,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,viajar,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,no lo se apenas lo estoy planeando,1.0,0.0,0.0,0.0
cuál es el propósito de su visita,solo voy a pasar una semana,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,propóposito que significa esa palabra nunca la había escuchado,0.0,0.0,1.0,0.0
cuál es el propósito de su visita,no es de tu incumbencia,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,visitaré,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,ver los alrededores de la capital ,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,trabajo,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,no tengo nada especial que hacer,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,está frío,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,he venido para ir de viaje,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,ver si me dejan pasar al pais,1.0,0.0,0.0,1.0
cuál es el propósito de su visita,salir del aeropuerto y entrar en colombia,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,ver mis padres e mis primos,0.0,1.0,0.0,0.0
cuál es el propósito de su visita,que te importa,1.0,0.0,0.0,1.0
cuál es el propósito de su visita,visitar su país,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,la vida es algo que no se puede explicar lo que tenemos que sentir,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,mirar la ciudad,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,me gusta perder el tiempo,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,si visito a proposito,1.0,0.0,1.0,0.0
cuál es el propósito de su visita,perder el tiempo,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,estar en colombia,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,si creo que voy a gustar de mi visita,1.0,0.0,0.0,0.0
cuál es el propósito de su visita,pasar el rato,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,graduarme de la universidad,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,vengo por un tiempo,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,trabajo,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,estoy deprimido,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,vengo para el tramite,1.0,0.0,0.0,1.0
cuál es el propósito de su visita,vengo para pasear,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,vengo porque quiero,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,pues visitar,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,pues es uno,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,pasar tiempo en colmbia,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,venir a colombia,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,no lo sé,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,no solo voy a hacer visitas estoy trabajando,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,coger un vuelo,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,el domingo,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,hacerlo bien ,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,no es importante,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,visitar,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,voy allí hoy,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,por droga,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,trabajar,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,personal,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,me llamo pablo,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,hoy está nublado,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,responder sinceramente,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,venir a colombia,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,voy a barranquilla,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,planeo robar un banco,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,estoy para trabajar,0.0,1.0,0.0,0.0
cuál es el propósito de su visita,mi proposito es aprender,1.0,0.0,0.0,1.0
cuál es el propósito de su visita,me apetece viajar,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,vivir es mi propósito principal,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,mi vista esta perfecta,1.0,0.0,0.0,1.0
cuál es el propósito de su visita,viajar,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,viaje,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,vengo a pasar el rato,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,no sé ,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,no tiene nada que ver con eso,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,nada ilegal,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,mirar cosas,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,de paseo,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,divertirme,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,estar aquí unos días,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,vengo para hacer unas cosas,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,pues de requisito,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,para ir de visitas,1.0,0.0,0.0,0.0
cuál es el propósito de su visita,una propuesta de trabajo,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,estar de vacaciones y descansar ,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,cogí el avión y estoy aquí,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,no tiene ningun proposito es mi trabajo,1.0,0.0,0.0,1.0
cuál es el propósito de su visita,vengo a pasear ,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,son las 500,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,capacitarme y visitar el lugar ,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,abordar,0.0,0.0,0.0,0.0
cuál es el propósito de su visita, camina hasta aquí,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,no me acuerdo,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,no entiendo la pregunta,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,propongo ideas para mejor las clases,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,hace 25 fuera,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,viajar,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,vir a colombia,1.0,0.0,0.0,0.0
cuál es el propósito de su visita,enseñar cosas,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,muchas cosas diferentes,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,venir aquí no lo ve,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,llegar aqui,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,trabajo,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,vengo a una visita rápida nada importante,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,he viajado desde estados unidos,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,vacaciones,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,ir de fiesta,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,mi proposito es perder tiempo,1.0,0.0,0.0,1.0
cuál es el propósito de su visita,vengo para trabajar,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,que és un propóposito,0.0,0.0,1.0,0.0
cuál es el propósito de su visita,no tiene nada que ver contigo ,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,a dar una vuelta,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,no lo se,1.0,0.0,0.0,1.0
cuál es el propósito de su visita,un poquito de trabajo y visitas,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,porque quiero,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,propongo un brindis,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,viaje,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,trabajo,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,no te interesa son assuntos privados,1.0,0.0,0.0,1.0
cuál es el propósito de su visita,me voy de aquí el 2 de agosto,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,a colombia ,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,vengo a espiar,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,es un secreto,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,estar en colombia,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,echar el rato,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,paseo ,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,no lo se,1.0,0.0,0.0,1.0
cuál es el propósito de su visita,dar la vuelta ,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,estar en colombia,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,viajar,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,vengo de florida,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,vengo a encontrar el sentido de la vida,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,tengo cosas que hacer aca ,1.0,0.0,0.0,1.0
cuál es el propósito de su visita,ser una buena turista,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,me gustan los camiones,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,vengo a visitar familia,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,en efecto voy de visita,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,indefinido ,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,cual es el propósito de la vida,1.0,0.0,0.0,0.0
cuál es el propósito de su visita,viajar de visita,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,porque me da la gana,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,dar clases,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,ningun proposito,1.0,0.0,0.0,1.0
cuál es el propósito de su visita,trabajo ,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,que es propóposito,0.0,0.0,1.0,0.0
cuál es el propósito de su visita,estar en colombia,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,viajar hasta aquí,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,el vida no tiene un propósito claro ,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,no tengo proposito definido en mi vida,1.0,0.0,0.0,1.0
cuál es el propósito de su visita,capacitarme,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,he estado en muchos sitios diferentes,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,el viaje fue bueno,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,venir al país,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,trabajo descanso y visita familiar,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,saldré del país en dos semanas,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,turistear,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,me llamo pablo,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,hablar con usted,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,no lo sé voy a improvisar,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,trabajo,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,solo estoy de paso,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,hago parte de un grupo de capacitación laboral,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,ninguno,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,ver gente de fuera,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,ocúpate de mis propios asuntos ,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,me han propuesto hacer esta visita en mi trabajo,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,infringir las leyes locales,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,quiero conocer el país,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,tengo cosas que hacer,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,yo he venido de vacaciones,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,qué hace aquí,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,no lo hice de propósito,1.0,0.0,1.0,0.0
cuál es el propósito de su visita,vengo de trabajo y también de vacaciones,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,tengo buena intencion ,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,viajar,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,no es de su cuenta,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,nada malo si eso lo que insinúa,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,entrar en el país claro,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,tengo diferentes propósitos,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,propóposito es una palabra que desconozco,0.0,0.0,1.0,0.0
cuál es el propósito de su visita,mejorarme como persona,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,vine desde los estados unidos ,1.0,0.0,0.0,1.0
cuál es el propósito de su visita,sí estoy aquí a propósito,0.0,0.0,1.0,0.0
cuál es el propósito de su visita,ir a colombia ,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,no lo se,1.0,0.0,0.0,1.0
cuál es el propósito de su visita,acabo de llegar,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,no sabía cómo gastar el tiempo,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,el documento tiene siete páginas,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,negocios y vacaciones,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,ver el país,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,viajar,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,pasarlo bien,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,pues la verdad no se,1.0,0.0,0.0,1.0
cuál es el propósito de su visita,he venido verlo,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,no vine para el trafico de droga,1.0,0.0,0.0,1.0
cuál es el propósito de su visita,estar en colombia ,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,disculpe pero eso no debería ser de su incumbencia,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,pasar un tiempo aquí,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,no tengo proposito,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,vengo a verlo,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,entrar en el país,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,pasar el tiempo,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,no tengo hambre,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,trabajar,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,yo no veo ,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,no sé,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,conocer ,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,visitando,1.0,0.0,0.0,0.0
cuál es el propósito de su visita,vengo ya que quiero viajar,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,laboral y familiar,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,entrar a colombia,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,pasar la frontera,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,vine a verte,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,no tengo ninguna visita,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,es solamente profesional,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,voy visitar sudamérica y mi familia,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,ver unos asuntos de trabajo y ver a mi familia,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,vengo a pasar unos días con amigos y familia,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,solo venia a buscar algo,1.0,0.0,0.0,1.0
cuál es el propósito de su visita,y a ti qué te importa,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,emborracharme y desfasar,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,por capacitación,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,trabajar,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,ver a un amigo,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,entrar en el país,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,pasar por la aduana,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,tengo familia en colombia,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,vengo de estados unidos,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,no hay razón especial,1.0,0.0,0.0,1.0
cuál es el propósito de su visita,llegar a mi destino,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,para ser feliz,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,estoy de vacaciones,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,vengo en un avión,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,el propósito de la vida és muy complicado,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,visitar sudamérica,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,visitar sudamérica y mi familia en colombia,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,estdudios,1.0,0.0,0.0,0.0
cuál es el propósito de su visita,visitar el país,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,todavía no decidí,1.0,0.0,0.0,1.0
cuál es el propósito de su visita,trabajo para la fuerza aérea de los estados unidos,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,un próposito de obligación,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,diversión con chicas,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,viaje,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,no voy visitar nadie,1.0,0.0,0.0,1.0
cuál es el propósito de su visita,la visita del doctor es mañana,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,trabajo,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,son la 12,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,no lo sé,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,estoy perdido,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,no vengo de visita vengo a trabajar,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,no se conocer sudamérica con mi familia,1.0,0.0,0.0,0.0
cuál es el propósito de su visita,para vagar un poco,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,me pidieron hablar con usted,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,quiero hacer una visita a mi familia,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,yo vengo por turismo,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,trabajo,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,salir del aeropuerto,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,para pasear eso es todo,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,sin propósito solo diversión ,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,hacer un monton de cosas,1.0,0.0,0.0,1.0
cuál es el propósito de su visita,propoposito no se que significa eso,1.0,0.0,1.0,0.0
cuál es el propósito de su visita,un avión me trajo aqui,1.0,0.0,0.0,0.0
cuál es el propósito de su visita, quiero visitar sudamérica y mi familia en colombia,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,estoy de vacaciones,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,estoy aquí para la fiesta,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,pasear,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,trabajo,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,para visitar,0.0,0.0,0.0,0.0
cuál es el propósito de su visita,ser el mejor,0.0,0.0,0.0,1.0
cuál es el propósito de su visita,mi proposito es capacitador laboral,1.0,1.0,0.0,0.0
cuál es el propósito de su visita,pasar la aduana,0.0,0.0,0.0,1.0
